Employee ID,First Name,Last Name,Email Address,Department,Job Level,Tenure,Pay Rate,Gender,Ethnicity,Tenure Date,Report Effective Date,Status,Annual Salary,Education,Tenure_Today
204,Chalona,Wheatly,chalona.wheatly@widgetcorp.com,Sales,Associate,3.802502204,33.28,Female,3,2015-03-13,2018-12-31,Active,69222.4,Master,5.69
534,Raeanne,Mendoza,raeanne.mendoza@widgetcorp.com,Sales,Associate,5.382947986,33.24,Female,4,2013-08-12,2018-12-31,Active,69139.2,Some College,7.28
644,Michiyo,Kim,michiyo.kim@widgetcorp.com,Sales,Associate,5.92395943,33.09,Female,2,2013-01-27,2018-12-31,Active,68827.2,High School Diploma,7.82
665,Sajiyya,al-Salahuddin,sajiyya.al-salahuddin@widgetcorp.com,Sales,Associate,6.090691134,32.96,Female,6,2012-11-27,2018-12-31,Active,68556.8,Bachelor,7.98
704,Amy,Mccrum,amy.mccrum@widgetcorp.com,Sales,Associate,6.277411803,32.81,Female,4,2012-09-20,2018-12-31,Active,68244.8,High School Diploma,8.17
574,Darryl,Hernley,darryl.hernley@widgetcorp.com,Sales,Analyst,5.566079992,32.72,Male,5,2013-06-06,2018-12-31,Active,68057.6,PhD,7.46
635,Bradlie,Voliton,bradlie.voliton@widgetcorp.com,Sales,Associate,5.888880561,32.15,Female,3,2013-02-09,2018-12-31,Active,66872,Bachelor,7.78
240,Larae,Rodriguez,larae.rodriguez@widgetcorp.com,Sales,Associate,3.98632189,31.95,Female,1,2015-01-04,2018-12-31,Active,66456,High School Diploma,5.88
218,Aditya,Reza,aditya.reza@widgetcorp.com,Sales,Associate,3.89117469,31.73,Male,2,2015-02-08,2018-12-31,Active,65998.4,Some College,5.79
419,Megan,Elliott-Dutt,megan.elliott-dutt@widgetcorp.com,Sales,Associate,4.869035461,31.52,Female,5,2014-02-16,2018-12-31,Active,65561.6,High School Diploma,6.76
461,Ghaada,el-Mirza,ghaada.el-mirza@widgetcorp.com,Sales,Associate,5.043556403,31.3,Female,6,2013-12-14,2018-12-31,Active,65104,Some College,6.94
459,Hameeda,al-Fahmy,hameeda.al-fahmy@widgetcorp.com,Sales,Associate,5.032690105,30.91,Female,6,2013-12-18,2018-12-31,Active,64292.8,High School Diploma,6.93
697,Maris,Jackson,maris.jackson@widgetcorp.com,Sales,Associate,6.235095412,30.69,Female,3,2012-10-05,2018-12-31,Active,63835.2,High School Diploma,8.13
7,Collin,Werner,collin.werner@widgetcorp.com,Sales,Analyst,1.487813532,30.68,Male,1,2017-07-05,2018-12-31,Active,63814.4,Some College,3.38
892,Crystal,Lassiter,crystal.lassiter@widgetcorp.com,Sales,Analyst,7.898165827,30.3,Female,5,2011-02-06,2018-12-31,Active,63024,High School Diploma,9.79
275,Alayina,Emley,alayina.emley@widgetcorp.com,Sales,Associate,4.130340822,30.28,Female,1,2014-11-13,2018-12-31,Active,62982.4,High School Diploma,6.02
584,Quraish,el-Samara,quraish.el-samara@widgetcorp.com,Sales,Analyst,5.636907735,29.19,Male,6,2013-05-12,2018-12-31,Active,60715.2,High School Diploma,7.53
124,Alyssa,Maez,alyssa.maez@widgetcorp.com,Sales,Analyst,3.334869264,29.09,Female,4,2015-08-30,2018-12-31,Active,60507.2,Bachelor,5.23
626,Ruth,Lakin,ruth.lakin@widgetcorp.com,Sales,Analyst,5.855481079,28.77,Female,4,2013-02-21,2018-12-31,Active,59841.6,High School Diploma,7.75
474,Morgan,Williams,morgan.williams@widgetcorp.com,Sales,Associate,5.133363619,28.57,Male,3,2013-11-12,2018-12-31,Active,59425.6,Some College,7.03
366,Samantha,Madden,samantha.madden@widgetcorp.com,Sales,Analyst,4.627049141,28.06,Female,5,2014-05-15,2018-12-31,Active,58364.8,PhD,6.52
118,Kaitlyn,Burgdorff,kaitlyn.burgdorff@widgetcorp.com,Sales,Analyst,3.2870035,27.95,Female,1,2015-09-17,2018-12-31,Active,58136,Bachelor,5.18
499,Hadiyya,el-Mousa,hadiyya.el-mousa@widgetcorp.com,Sales,Analyst,5.225320972,27.87,Female,6,2013-10-09,2018-12-31,Active,57969.6,Some College,7.12
113,Sarah,Roady,sarah.roady@widgetcorp.com,Sales,Analyst,3.241235972,27.84,Female,5,2015-10-04,2018-12-31,Active,57907.2,PhD,5.13
143,Wei Dan,Quinn,wei dan.quinn@widgetcorp.com,Sales,Analyst,3.455899655,27.83,Female,2,2015-07-17,2018-12-31,Active,57886.4,Bachelor,5.35
108,Aeneva,Redhorse,aeneva.redhorse@widgetcorp.com,Sales,Analyst,3.195880764,27.43,Female,1,2015-10-20,2018-12-31,Active,57054.4,Master,5.09
285,Haley,Polk,haley.polk@widgetcorp.com,Sales,Analyst,4.171620871,27.3,Female,5,2014-10-29,2018-12-31,Active,56784,Some College,6.06
623,Ashley,Bonser,ashley.bonser@widgetcorp.com,Sales,Analyst,5.831166999,27.06,Female,1,2013-03-02,2018-12-31,Active,56284.8,High School Diploma,7.72
231,Kendra,Woldu,kendra.woldu@widgetcorp.com,Sales,Analyst,3.940396013,26.69,Female,3,2015-01-21,2018-12-31,Active,55515.2,Bachelor,5.83
274,Madeline,Varela Duarte,madeline.varela duarte@widgetcorp.com,Sales,Analyst,4.127391902,26.68,Female,4,2014-11-14,2018-12-31,Active,55494.4,Some College,6.02
213,Faraah,el-Kaiser,faraah.el-kaiser@widgetcorp.com,Sales,Analyst,3.837935324,25.7,Female,6,2015-02-28,2018-12-31,Active,53456,High School Diploma,5.73
81,Sarah,Malarik,sarah.malarik@widgetcorp.com,Sales,Analyst,2.91326922,25.28,Female,5,2016-01-31,2018-12-31,Active,52582.4,High School Diploma,4.81
60,Elly,Amphonephong,elly.amphonephong@widgetcorp.com,Sales,Analyst,2.687646729,24.63,Female,2,2016-04-23,2018-12-31,Active,51230.4,High School Diploma,4.58
44,Joanna,Hatch,joanna.hatch@widgetcorp.com,Sales,Analyst,2.48610019,24.49,Female,2,2016-07-05,2018-12-31,Active,50939.2,High School Diploma,4.38
